Aalénien_N	aalénien_A
cellulaire_A	myocellulaire_X
cellulaire_A	mécanocellulaire_X
cellulaire_A	médiocellulaire_X
cellulaire_A	mégacellulaire_X
cellulaire_A	mésocellulaire_X
cellulaire_A	métacellulaire_X
cellulaire_A	nanocellulaire_X
cellulaire_A	neurocellulaire_X
cellulaire_A	nomocellulaire_X
cellulaire_A	normocellulaire_X
cellulaire_A	nucléocellulaire_X
cellulaire_A	nævocellulaire_X
cellulaire_A	nécrocellulaire_X
cellulaire_A	néocellulaire_X
cellulaire_A	néphrocellulaire_X
cellulaire_A	névrocellulaire_X
cellulaire_A	octacellulaire_X
cellulaire_A	oligocellulaire_A
cellulaire_A	omnicellulaire_X
cellulaire_A	organocellulaire_X
cellulaire_A	ovicellulaire_X
cellulaire_A	paléocellulaire_X
cellulaire_A	pancellulaire_X
cellulaire_A	paracellulaire_X
cellulaire_A	parvocellulaire_A
cellulaire_A	paucicellulaire_A
cellulaire_A	pentacellulaire_X
cellulaire_A	phagocellulaire_X
cellulaire_A	phanérocellulaire_X
cellulaire_A	photocellulaire_X
cellulaire_A	picocellulaire_X
cellulaire_A	pluricellulaire_A
cellulaire_A	polycellulaire_X
cellulaire_A	postcellulaire_X
cellulaire_A	protocellulaire_X
cellulaire_A	précellulaire_X
cellulaire_A	pseudocellulaire_X
cellulaire_A	péricellulaire_X
cellulaire_A	quadricellulaire_X
cellulaire_A	radiocellulaire_X
cellulaire_A	rétrocellulaire_X
cellulaire_A	similicellulaire_X
cellulaire_A	souscellulaire_X
cellulaire_A	spinocellulaire_A
cellulaire_A	subcellulaire_X
cellulaire_A	supracellulaire_X
cellulaire_A	surcellulaire_X
cellulaire_A	suscellulaire_X
cellulaire_A	sérocellulaire_X
cellulaire_A	thyrocellulaire_X
cellulaire_A	toxicocellulaire_X
cellulaire_A	transcellulaire_X
cellulaire_A	tricellulaire_X
cellulaire_A	télécellulaire_X
cellulaire_A	tétracellulaire_X
cellulaire_A	ultracellulaire_X
cellulaire_A	unicellulaire_A
cellulaire_A	variocellulaire_X
cellulaire_A	vasocellulaire_X
cellulaire_A	xanthocellulaire_X
cellulaire_A	élastocellulaire_X
cellulaire_A	électrocellulaire_X
cellulaire_A	épicellulaire_X
cellulaire_A	équicellulaire_X
cellulairement_D	cellulaire_A
cellérage_N	celle_X
cellérage_N	cellier_N
cellérage_N	cellélerie_N
cellérage_N	cellérier_N
cellérerie_N	celle_X
cellérerie_N	cellier_N
cellérerie_N	cellérage_N
cellérerie_N	cellérier_N
cellérier_N	cellier_N
cellérier_N	cellélerie_N
cellérier_N	cellérage_N
cellérier_N	cellérerie_N
celte_A	Celtie_X
celte_A	celtique_A
celte_A	celtisant_N
celte_A	celtiste_N
celticisme_N	celticité_X
celticisme_N	celtisme_X
celticisme_N	celtitude_X
celtique_A	interceltique_A
celtisant_N	celtisation_N
celtisant_N	celtiser_V
celtisant_N	celtistique_X
celtiser_V	celtisation_N
celtologie_N	celtologue_N
celtomane_N	celtomaniefr_X
cenchre_N	cenchritefr_X
cenelle_N	cenellier_N
cense_N	censier_X
centaine_N	centenaire_A
centenaire_A	bicentenaire_A
centenaire_A	dicentenaire_X
centenaire_A	ennéacentenaire_X
centenaire_A	heptacentenaire_X
centenaire_A	hexacentenaire_X
centenaire_A	monocentenaire_X
centenaire_A	multicentenaire_X
centenaire_A	nonacentenaire_X
centenaire_A	octacentenaire_X
centenaire_A	pentacentenaire_X
centenaire_A	pluricentenaire_A
centenaire_A	quadricentenaire_N
centenaire_A	quasicentenaire_X
centenaire_A	quinquacentenaire_X
centenaire_A	rarenocat_X
centenaire_A	tercentenaire_X
centenaire_A	tricentenaire_A
centenaire_A	tétracentenaire_X
centigrade_A	tétracentigrade_A
centième_A	centièmement_D
centrage_N	recentragefr_X
centraliser_V	décentraliserfr_X
centraliser_V	recentraliserfr_X
centraliser_V	redécentraliserfr_X
centraliser_V	surcentraliserfr_X
centralisme_N	anticentralisme_X
centralisme_N	centre_X
centralisme_N	décentralisme_X
centralisme_N	multicentralisme_X
centralisme_N	néocentralisme_X
centralisme_N	pluricentralisme_X
centralisme_N	polycentralisme_X
centraméricaniser_V	centraméricanisation_X
centrer_V	centre_X
centrifuger_V	centre_X
centrifuger_V	centrifugation_X
centrifuger_V	centrifuge_X
centrifuger_V	centrifugeuse_N
centrique_A	androcentriquefr_X
centrique_A	anthropocentriquefr_X
centrique_A	biocentriquefr_X
centrique_A	christocentriquefr_X
centrique_A	concentriquefr_X
centrique_A	endocentriquefr_X
centrique_A	ethnocentriquefr_X
centrique_A	exocentriquefr_X
centrique_A	géocentriquefr_X
centrique_A	homocentriquefr_X
centrique_A	héliocentriquefr_X
centrique_A	jovicentriquefr_X
centrique_A	métacentriquefr_X
centrique_A	phallocentriquefr_X
centrique_A	polycentriquefr_X
centrique_A	péricentriquefr_X
centrique_A	sélénocentriquefr_X
centrique_A	égocentriquefr_X
centrisme_N	centriste_A
centriste_A	centre_X
centré_A	décentré_V
centré_A	excentré_A
centré_A	langfrcentre_X
centré_A	phallogocentré_A
centré_A	recentré_V
centumvir_N	centumviral_A
centumvir_N	centumvirat_N
centumviral_A	centumvir_N
centumviral_A	centumvirat_N
centumvirat_N	centumviral_A
centurie_N	centurialfr_X
centurie_N	centuriateurfr_X
centurie_N	centurierfr_X
centurie_N	centurionfr_X
centurie_N	centuriéfr_X
cepstre_N	cepstral_A
cerfeuil_N	myrrhis_N
cerise_N	cerisaie_N
cerise_N	cerisette_N
cerise_N	cerisiculture_N
cerise_N	cerisier_N
cerisier_N	cerisaie_N
cerisier_N	cerise_N
cerner_V	cernage_N
cerner_V	cerne_X
cerner_V	cerneau_N
cerner_V	cernement_N
cerner_V	décerner_V
cerner_V	recerner_V
cerque_N	cysticerque_N
cerque_N	homocerque_A
cerque_N	macrocerque_A
cerque_N	paracerquefr_X
cerque_N	schistocerque_X
certificateur_N	certificat_X
certificateur_N	certification_X
certificateur_N	certifier_V
certifier_V	décertifier_V
cervalabélophile_N	cervalabélophilie_N
cervalabélophilie_N	cervalabélophile_N
cervoise_N	cervoisier_X
cesoird’hui_D	cejourd’hui_D
cessation_N	cessatif_A
cessation_N	cesser_X
cessation_N	incessant_X
cessible_A	cessibilité_N
cessible_A	incessibilité_N
cessible_A	incessible_A
cestode_N	cestoïde_A
cestoïde_A	cestode_N
ceux_X	ceusses_N
chabaniser_V	chabanisation_N
chabrette_N	cabrette_N
chacun_X	chacunière_N
chacun_X	chaque_X
chafouin_N	chafouinage_N
chafouin_N	chafouiner_V
chafouin_N	chafouinerie_N
chafourer_V	chafoureur_N
chagasse_N	chagasserie_N
chagrinant_A	chagrin_X
chagrinant_A	chagrinement_D
chagrinant_A	chagriner_V
chagrinant_A	chagrineux_A
chagrinant_A	chagriné_A
chagrinement_D	chagrin_X
chagriner_V	chagrin_X
chagriner_V	chagrinant_A
chagriner_V	chagrinement_D
chagriner_V	chagrineux_A
chagriner_V	chagriné_A
chagrineux_A	chagrin_X
chagrinier_N	chagrin_X
chagrinier_N	chagrinant_A
chagrinier_N	chagrinement_D
chagrinier_N	chagriner_V
chagrinier_N	chagriné_A
chagriné_A	chagrin_X
chagriné_A	chagriner_V
chah_N	chahbanou_N
chah_N	padishah_N
chah_N	shabanou_N
chahut_N	chahuter_V
chahuter_V	chahut_N
chahuter_V	chahuteur_A
chaise_N	chaisier_N
chaise_N	chaisière_N
chaland_A	achalander_V
chaland_A	achalandé_A
chaland_A	chalandage_N
chaland_A	chalandise_X
chalandage_N	achalandage_N
chalandage_N	chalander_X
chalandage_N	chalandeur_N
chalandage_N	chalandise_X
chalandage_N	chalandé_X
chalandeau_N	chaland_A
chalasie_N	chalastique_A
chalaze_N	chalazéfr_X
chalcanthe_N	chalcanthitefr_X
chalcographe_N	chalcographie_N
chaldéisant_A	chaldéisation_X
chaldéisant_A	chaldéistique_X
chaldéisant_A	rarenocat_X
chaleur_N	chaleureusementfr_X
chaleur_N	chaleureuxfr_X
chaleur_N	chalinefr_X
chaleur_N	chaloirfr_X
chaleur_N	chaudfr_X
chaleureusement_D	chaleureux_A
chaloupe_N	chalouper_V
chaloupe_N	chaloupé_N
chaloupe_N	chaloupée_N
chalouper_V	chaloupage_N
chalouper_V	chaloupé_N
chaloupé_N	chaloupe_N
chaloupé_N	chalouper_V
chalumeau_N	chalumer_V
chalumeau_N	chalumet_N
chalut_N	chaluterfr_X
chalut_N	chalutierfr_X
chamade_N	déchamade_N
chamailler_V	chamaille_V
chamailler_V	chamailleur_A
chamailler_V	chamaillis_N
chaman_N	chamanesquefr_X
chaman_N	chamanique_A
chaman_N	chamanisme_N
chaman_N	chamaniste_A
chamanisme_N	chaman_N
chamanisme_N	chamanique_A
chamanisme_N	shaman_X
chamaniste_A	chamanistiquefr_X
chamarrer_V	chamarrure_N
chamarrer_V	chamarré_A
chambarder_V	chambard_N
chambarder_V	chambardement_N
chambarder_V	chambardeur_A
chambellan_N	chambellage_N
chambellan_N	chambellanie_N
chambreur_N	cochambreur_N
chamelier_N	chameau_X
chamelier_N	chamelet_N
chamelier_N	chamellerie_N
chamelier_N	chamelon_N
chamelier_N	chamelée_N
chamellerie_N	chameau_X
chamellerie_N	chamelet_N
chamellerie_N	chamelier_N
chamellerie_N	chamelon_N
chamellerie_N	chamelée_N
chamelon_N	chameau_X
chamelon_N	chamelier_N
chamelon_N	chamellerie_N
chamelon_N	chamelée_N
chamelée_N	chameau_X
chamelée_N	chamelet_N
chamelée_N	chamelier_N
chamelée_N	chamellerie_N
chamelée_N	chamelon_N
chamite_A	chamitiquefr_X
chamotte_N	chamotteux_A
champart_N	champartel_A
champart_N	champarter_X
champart_N	champarteresse_N
champart_N	champarteur_N
champart_N	champartier_N
champer_V	champeur_N
champlevage_N	champlever_V
champlever_V	butavant_N
champlever_V	champlevage_N
champlever_V	champleveur_N
champlever_V	champlevé_N
champlever_V	champlevée_N
champlevé_N	champlevage_N
champlevé_N	champlever_V
champlevé_N	champleveur_N
champlevé_N	champlevée_N
chancelier_N	archichancelier_N
chancelier_N	chancel_X
chancelier_N	chancelariat_N
chancelier_N	chancellerie_N
chancellerie_N	cancellaresque_A
chancellerie_N	cancellariat_N
chancellerie_N	chancelier_N
chanci_N	chancissure_N
chancir_V	chancissure_N
chancre_N	chancreux_A
chancre_N	échancrer_V
chancre_N	échancrure_N
chancre_N	échancré_A
chandelle_N	candélabre_N
chandelle_N	chandelier_X
chandelle_N	chandellerie_N
changer_V	change_X
changer_V	changeable_X
changer_V	changement_N
changer_V	changeur_A
changer_V	inchangeable_A
changer_V	interchangeable_X
changer_V	interchanger_V
changer_V	rechange_N
changer_V	rechanger_V
changer_V	échange_N
changer_V	échanger_V
chanlatte_N	chanlatter_V
chanoine_N	chanoinie_N
chanoine_N	servé_A
chansigne_N	chansigneur_N
chansigneur_N	chansigne_N
chantepleure_N	chantepleurerfr_X
chantilly_N	chantillesquefr_X
chantonner_V	chantonnement_N
chantourner_V	chantournage_N
chantourner_V	chantournement_N
chantourner_V	chantourné_N
chantre_N	chantrerie_N
chantrerie_N	préchantreriefr_X
chanvre_N	canebière_N
chanvre_N	chanvreuxfr_X
chanvre_N	chanvriculteur_N
chanvre_N	chanvrier_N
chanvre_N	chènevis_N
chanvre_N	chènevière_N
chanvre_N	chènevotte_N
chanvriculteur_N	chanvriculture_X
chaologie_N	chaologiquefr_X
chaotique_A	chaotiquementfr_X
chaparder_V	chapardage_N
chaparder_V	chaparderie_X
chaparder_V	chapardeur_N
chapeau_N	chape_X
chapeau_N	chapel_X
chapeau_N	chapelier_X
chapeau_N	chapelière_A
chapeau_N	chapellerie_N
chapeau_N	chaperon_X
chapeau_N	chaperonner_V
chapelain_N	chapelle_N
chapelle_N	chapelain_N
chapelle_N	chapelaine_N
chapelle_N	chapellenie_N
chapellerie_N	chapeau_N
chapellerie_N	chapelier_X
chapelure_N	chapeluré_A
chaperonnage_N	chaperon_X
chapoter_V	chapotin_N
chapotin_N	chapoter_V
chaptaliser_V	chaptalisation_X
chaptaliser_V	rechaptaliser_V
chaptaliser_V	surchaptaliser_V
chaque_X	chacun_X
charade_N	charadiste_N
charadriidés_N	charadriidé_N
charadriiformes_N	charadriiforme_N
charbon_N	Minéral_X
charbon_N	carboncle_X
charbon_N	carbone_X
charbon_N	carbouille_N
charbon_N	charbonifier_X
charbon_N	charbonille_X
charbon_N	charboniser_X
charbon_N	charbonnage_N
charbon_N	charbonner_V
charbon_N	charbonnerie_N
charbon_N	charbonnette_N
charbon_N	charbonneux_A
charbon_N	charbonnier_N
charbon_N	charbonnifier_X
charbon_N	charbonnière_N
charbon_N	charbonnée_N
charbon_N	charbotière_X
charbon_N	charbotter_X
charbon_N	charboucle_X
charbon_N	charbouille_V
charbon_N	charbucle_N
charbon_N	escarboucle_N
charbon_N	escharbotter_X
charbon_N	écarbotter_X
charbon_N	écharbotter_V
charbon_N	équerbotter_X
charbonner_V	charbonné_A
charbucle_N	escarboucle_N
charcuter_V	charcutage_N
charcuter_V	charcuteur_N
charcuteur_N	charcutier_N
charcutier_N	charcuter_V
charcutier_N	charcuterie_N
chardon_N	chardonnail_X
chardon_N	chardonnerel_X
chardon_N	chardonneret_N
chardon_N	chardonnette_N
charganter_V	chargantoir_N
chargeage_N	déchargeage_N
chargeage_N	rechargeage_N
chargeuse_N	Ten_X
charia_N	chariatique_A
charismatique_A	charismatismela_X
charismatisme_N	charismefr_X
charitablement_D	caritatif_A
charitablement_D	charité_X
charivari_N	charivarieur_N
charivari_N	charivarique_A
charivari_N	charivarir_V
charivari_N	charivariseur_N
charivari_N	charivariste_N
charivarique_A	charivariquement_D
charivariseur_N	charivari_N
charivariste_N	charivari_N
charlatanerie_N	charlatan_X
charlatanerie_N	charlataner_X
charlatanerie_N	charlatanesque_A
charlatanerie_N	charlatanisme_N
charlatanisme_N	charlatan_X
charlatanisme_N	charlataner_X
charlatanisme_N	charlatanerie_N
charlatanisme_N	charlatanesque_A
charmeresse_N	charme_X
charmeresse_N	charmer_X
charmeresse_N	charmeur_X
charmeresse_N	décharmer_V
charogne_N	charognage_N
charogne_N	charognard_N
charogne_N	charogner_V
charogne_N	charognerie_N
charpagne_N	charpagnat_N
charpagne_N	charpagnée_N
charpentier_N	charpente_N
charpentier_N	charpentière_A
charrerie_N	char_X
charrerie_N	chariot_X
charrier_V	char_X
charrier_V	chariot_X
charrier_V	charre_N
charrier_V	charrette_X
charrier_V	charriot_N
charrier_V	charroi_N
charron_N	charrette_X
charron_N	charroi_N
charron_N	charroyer_V
charroyage_N	charroyer_V
charroyage_N	charroyeur_N
charroyer_V	recharroyer_V
charrue_N	charruer_V
charrue_N	ratissoire_N
charruer_V	charruage_X
charruer_V	charruée_N
charte_N	chartisme_N
charte_N	chartiste_N
chartreuse_N	Chartreusefr_X
chartreuse_N	cartusienfr_X
chartreuse_N	chartreuxfr_X
chasme_N	schisme_N
chasse_N	chassable_A
chasse_N	chassage_N
chasse_N	chasselas_N
chasse_N	chassepot_N
chasse_N	chasser_X
chasse_N	chasseranderie_N
chasse_N	chasseresse_A
chasse_N	chasseron_N
chasse_N	chasseton_N
chasse_N	chasseur_A
chasse_N	chassoir_N
chasse_N	chassoire_N
chasse_N	rechasser_V
chasseranderie_N	chasseran_X
chasseranderie_N	chasseron_N
chasseranderie_N	chasseronde_X
chasseranderie_N	chesseronde_X
chasseret_N	chasier_N
chasseret_N	chazère_N
chasseron_N	chasseranderie_N
chasseron_N	chasseronde_X
chasseur_A	antichasseur_A
chasseur_A	chasse_N
chasseur_A	chasser_X
chasseur_A	chasseresse_A
chassie_N	chassieux_A
chastement_D	chaste_X
chastement_D	chasteté_N
chasuble_N	paramentique_N
chatoiement_N	déchatoiementfr_X
chatonner_V	chatonnement_N
chatouiller_V	chatouille_N
chatouiller_V	chatouillement_N
chatouiller_V	chatouilleuse_A
chatouiller_V	chatouilleux_A
chatouiller_V	chatouillis_N
chatouiller_V	rechatouiller_V
chatoyer_V	chatoyant_X
chatoyer_V	rechatoyer_V
chattepelouse_N	chatepeleusefr_X
chatterton_N	chattertonner_V
chauber_V	chaubage_N
chaud_A	chaudement_D
chaud_A	chauffage_N
chaud_A	chauffe_N
chaud_A	chauffer_V
chaud_A	chaufferette_N
chaud_A	chauffeur_X
chaud_A	réchauffer_V
chaud_A	échauder_V
chaud_A	échauffer_V
chaudeau_N	šodó_X
chaudement_D	chaut_X
chaudement_D	chaux_N
chaudron_N	chaudronnagefr_X
chaudron_N	chaudronnerfr_X
chaudron_N	chaudronneriefr_X
chaudron_N	chaudronnierfr_X
chaudron_N	chaudronnéefr_X
chauffage_N	chauffagiste_N
chauffer_V	réchauffer_V
chauffer_V	surchauffer_V
chauffoir_N	chauffer_V
chaufour_N	chaufournier_N
chaumer_V	déchaumer_V
chausse_N	chausson_N
chausser_V	chausseur_N
chausser_V	déchausserfr_X
chausser_V	enchausser_V
chaussette_N	chaussettivore_A
chaussure_N	chausse_N
chaussure_N	chausser_V
chaussure_N	chaussette_N
chaussure_N	chausseur_N
chaussure_N	surchaussure_N
chauvesouris_N	chauvesouriceau_X
chauvin_A	chauvinisme_X
chaux_N	badigeon_N
chaux_N	langfrcastine_X
chavanne_N	chavannage_N
chavisme_N	chaviste_A
chaîne_N	cadenas_N
chaîne_N	chaînage_N
chaîne_N	chaînement_X
chaîne_N	chaîner_V
chaîne_N	chaînetier_N
chaîne_N	chaînette_N
chaîne_N	chaîneur_N
chaîne_N	chaînier_N
chaîne_N	chaînon_N
chaîne_N	chaîné_A
chaîne_N	chaînée_N
chaîne_N	déchaînement_N
chaîne_N	déchaîner_V
chaîne_N	désenchaîner_V
chaîne_N	enchaînement_N
chaîne_N	enchaîner_V
chaîne_N	enchaînure_N
chaîne_N	renchaîner_V
chaîner_V	chaînage_N
chaîner_V	chaînement_X
chaîner_V	chaînetier_N
chaîner_V	chaînette_N
chaîner_V	chaîneur_N
chaîner_V	chaînier_N
chaîner_V	chaînon_N
chaîner_V	déchaînement_N
chaîner_V	déchaîner_V
chaîner_V	désenchaîner_V
chaîner_V	enchaînement_N
chaîner_V	enchaîner_V
chaîner_V	enchaînure_N
chaîner_V	rechaîner_V
chaîner_V	renchaîner_V
cheik_N	cheikat_N
cheminée_N	cheministe_N
chemise_N	chemiser_V
chemise_N	chemiserie_N
chemise_N	chemisier_X
chemise_N	chemisé_A
chemise_N	surchemise_X
chemiser_V	chemisage_N
chemiser_V	chemise_N
chemiser_V	enchemiser_V
chenailler_N	chenaillée_V
chenal_N	chenaler_V
chenaliser_V	autochenaliser_V
chenaliser_V	rechenaliser_V
cheni_N	chenil_N
cheni_N	chenis_N
cheni_N	chenit_N
chenille_N	chenillard_A
chenille_N	cheniller_V
chenille_N	chenillette_N
chenille_N	chenillière_X
chenille_N	chenillon_N
chenille_N	chenillère_N
chenille_N	chenillé_A
chenille_N	semichenillé_A
chenique_N	cheniqueur_N
cheniqueur_N	chenique_N
chenou_N	chenounie_X
cher_A	cherté_N
cher_A	chèrement_D
cher_A	chérant_A
cher_A	chéri_A
cher_A	chérie_X
cher_A	chérir_V
cher_A	enchère_N
cher_A	enchérir_V
cher_A	renchérir_V
cher_A	renchérissement_N
cher_A	surenchère_N
cher_A	surenchérir_V
chersie_N	chersydrefr_X
cheuf_N	chef_X
cheuler_V	cheulard_X
cheuler_V	chouille_N
chevaleresque_A	chevaleresquement_D
chevance_N	chevancier_N
chevaucher_V	chevauchable_A
chevaucher_V	chevaucheur_N
chevaucher_V	chevauché_V
chevaucher_V	chevauchée_N
chevecier_N	chevecerie_N
chevecière_N	chevecerie_N
chevelure_N	chevelu_A
chevelure_N	cheveu_X
chevet_N	chevecier_N
cheviller_V	chevilleur_N
cheviller_V	chevillé_A
cheviller_V	recheviller_V
chevronner_V	chevronné_A
chevècier_N	langfrchevecier_X
chevécier_N	langfrchevecier_X
chevêche_N	chevêchette_N
chevêtre_N	enchevêtrer_V
chiader_V	chiadeur_N
chiader_V	chiadé_A
chialer_V	chialeur_N
chialer_V	chialeuse_N
chialer_V	chialeux_A
chialer_V	rechialer_V
chiant_A	chier_X
chiantologie_N	chiantologue_N
chiantologue_N	chiantologie_N
chibre_N	chibriape_N
chibre_N	chibrique_A
chibre_N	chibron_N
chibre_N	chibross_N
chibre_N	chibré_A
chicaner_V	chicanefr_X
chicaner_V	chicaneriefr_X
chicaner_V	chicaneurfr_X
chicaner_V	chicanierfr_X
chicaya_N	chicayage_N
chicaya_N	chicayer_V
chicayage_N	chicaya_N
chicayage_N	chicayer_V
chicayer_V	chicaya_N
chicayer_V	chicayage_N
chiche_A	chichement_D
chiche_A	chicheté_N
chichement_D	chiche_A
chichiteur_A	chichiter_V
chichiteux_A	chichiter_V
chichiteux_A	chichiteur_A
chicoter_V	rechicoter_V
chicotte_N	chicotter_V
chieur_N	langfrchier_X
chiffe_N	chiffonfr_X
chiffler_V	chiffle_N
chiffonne_A	chiffon_X
chiffonner_V	chiffon_X
chiffonner_V	chiffonne_A
chiffonner_V	chiffonnette_N
chiffonner_V	déchiffonner_V
chiffonner_V	rechiffonner_V
chiffrage_N	chiffre_X
chiffrage_N	chiffrer_X
chiffrement_N	chiffrer_X
chiffreur_N	chiffre_X
chiffreur_N	chiffrer_X
chiffreur_N	déchiffrage_N
chiffreur_N	déchiffrer_V
chigner_V	chignard_N
chigner_V	chigneux_N
chignole_N	chignoler_V
chiite_A	chiisme_N
chiliasme_N	chiliade_N
chiliasme_N	chiliarchie_N
chiliasme_N	chiliarque_N
chiliasme_N	chiliaste_A
chiliasme_N	chiliastique_A
chiliaste_A	chiliade_N
chiliaste_A	chiliarchie_N
chiliaste_A	chiliarque_N
chiliaste_A	chiliasme_N
chiliaste_A	chiliastique_A
chiliombe_N	hécatombe_N
chilognathe_N	chilognathiforme_A
chilopode_N	chilopodiforme_A
chimie_N	actinochimie_X
chimie_N	agrochimie_N
chimie_N	alchimie_X
chimie_N	astrochimie_N
chimie_N	atmochimie_X
chimie_N	bactériochimie_X
chimie_N	biochimie_X
chimie_N	biogéochimie_X
chimie_N	carbochimie_N
chimie_N	chimique_A
chimie_N	chimiquement_D
chimie_N	chimiste_N
chimie_N	cosmochimie_N
chimie_N	cryochimie_X
chimie_N	cytochimie_N
chimie_N	dendrochimie_X
chimie_N	exochimie_X
chimie_N	femtochimie_X
chimie_N	fluorochimie_X
chimie_N	galactochimie_X
chimie_N	glycochimie_X
chimie_N	géochimie_N
chimie_N	histochimie_N
chimie_N	hydrochimie_X
chimie_N	hydrogénochimie_X
chimie_N	hydrogéochimie_X
chimie_N	héliochimie_X
chimie_N	hématochimie_X
chimie_N	iatrochimie_N
chimie_N	immunochimie_X
chimie_N	immunocytochimie_X
chimie_N	immunohistochimie_X
chimie_N	limnochimie_X
chimie_N	lipochimie_X
chimie_N	lithochimie_X
chimie_N	macrochimie_X
chimie_N	magnétochimie_X
